+-----------------------------------------------------+----------------------+----------------------------+------------------------------------+-------------------+-----------+
| Nombre                                              | Marca                | Tipo                       | Variante                           | Tamaño            | Categoría |
| Avena MOL.CAÑUELAS Menu Box Mzna&Cane. 59 G         | Mol. Cañuelas        | Avena                      | Menu Box Mzna&cane.                | 59 g              | 1_108     |
| Avena QUAKER Extra Fina  470 G                      | Quaker               | Avena                      | Extra Fina                         | 470 g             | 1_108     |
| Avena QUAKER Instantanea  280 G                     | Quaker               | Avena                      | Instantanea                        | 280 g             | 1_108     |
| Avena QUAKER Tradicional  280 G                     | Quaker               | Avena                      | Tradicional                        | 280 g             | 1_108     |
| Azafran ALICANTE Blister x  8 U                     | Alicante             | Azafran                    | Blister X                          | 8 U               | 1_113     |
| Azucar FUGAZ  1 K                                   | Fugaz                | Azucar                     |                                    | 1 kg              | 1_103     |
| Azucar HILERET Light  250 G                         | Hileret              | Azucar                     | Light                              | 250 g             | 1_103     |
| Azucar HILERET Light  500 G                         | Hileret              | Azucar                     | Light                              | 500 g             | 1_103     |
| Azucar Impalpable CENTURION  200 G                  | Centurion            | Azucar Impalpable          |                                    | 200 g             | 1_103     |
| Azucar Impalpable D ALOMO  200 G                    | D Alomo              | Azucar Impalpable          |                                    | 200 g             | 1_103     |
| Azucar LEDESMA  1 K                                 | Ledesma              | Azucar                     |                                    | 1 kg              | 1_103     |
| Azucar LEDESMA Light  500 G                         | Ledesma              | Azucar                     | Light                              | 500 g             | 1_103     |
| Azucar LEDESMA Rubia  800 G                         | Ledesma              | Azucar                     | Rubia                              | 800 g             | 1_103     |
| Azucar LEDESMA Sob.1000u  5 G                       | Ledesma              | Azucar                     | Sob. 1000u                         | 5 g               | 1_103     |
| Azufre ALIVIO Gigante Est. 5 U                      | Alivio               | Azufre                     | Gigante Est.                       | 5 U               | 15_1503   |
| Azufre ALIVIO Gigante Granel 48 U                   | Alivio               | Azufre                     | Gigante Granel                     | 48 U              | 15_1503   |
| Baloncitos GRANIX Chocolatados  150 G               | Granix               | Baloncitos                 | Chocolatados                       | 150 g             | 1_108     |
| Bananita Maiz LE.Q  400 G                           | Le.q                 | Bananita Maiz              |                                    | 400 g             | 1_131     |
| Bananita Maiz LE.Q  65 G                            | Le.q                 | Bananita Maiz              |                                    | 65 g              | 1_131     |
| Barra D/Cereal FELFORT Clasico 23 G                 | Felfort              | Barra D/cereal             | Clasico                            | 23 g              | 1_108     |
| Barra D/Cereal FELFORT Fr.Rojos 19 G                | Felfort              | Barra D/cereal             | Fr. Rojos                          | 19 g              | 1_108     |
| Barra D/Cereal FELFORT Light Fr&M 21 G              | Felfort              | Barra D/cereal             | Light Fr&m                         | 21 g              | 1_108     |
| Barra D/Cereal FELFORT Mzna&Alm. 19 G               | Felfort              | Barra D/cereal             | Mzna&alm.                          | 19 g              | 1_108     |
| Barra D/Cereal FELFORT Nutri 21 G                   | Felfort              | Barra D/cereal             | Nutri                              | 21 g              | 1_108     |
| Barra SMACK Bar Rell.Leche  12ux35 G                | Smack                | Barra                      | Bar Rell. Leche                    | 12x35 g           | 8_802     |
| Barrita CROCS GAM!Bañada Rell. Avell. 16 G          | Crocs                | Barrita                    | Gam!bañada Rell. Avell.            | 16 g              | 8_802     |
| Barrita CROCS GAM!Bañada Rell. Choc. 16 G           | Crocs                | Barrita                    | Gam!bañada Rell. Choc.             | 16 g              | 8_802     |
| Barrita CROCS GAM!Bañada Rell. Napo. 16 G           | Crocs                | Barrita                    | Gam!bañada Rell. Napo.             | 16 g              | 8_802     |
| Barrita FELFORT Feeling C/Marroc 20 G               | Felfort              | Barrita                    | Feeling C/marroc                   | 20 g              | 8_802     |
| Bicarbonato D/Sodio ALICANTE  50 G                  | Alicante             | Bicarbonato D/sodio        |                                    | 50 g              | 1_113     |
| Bicarbonato D/Sodio CENTURION  1 K                  | Centurion            | Bicarbonato D/sodio        |                                    | 1 kg              | 1_113     |
| Bicarbonato D/Sodio CENTURION x  50 G               | Centurion            | Bicarbonato D/sodio        | X                                  | 50 g              | 1_113     |
| Bicarbonato de Sodio D ALOMO  25 G                  | D Alomo              | Bicarbonato de Sodio       |                                    | 25 g              | 1_113     |
| Bizc.EXQUISITA Vainilla 540 G                       | Exquisita            | Bizc.                      | Vainilla                           | 540 g             | 1_104     |
| Bizc.PICNIC Rell.DDL  38 G                          | Picnic               | Bizc.                      | Rell. Ddl                          | 38 g              | 8_812     |
| Bizc.RAVANA Chocolate  540 G                        | Ravana               | Bizc.                      | Chocolate                          | 540 g             | 1_104     |
| Bizc.RAVANA Coco  540 G                             | Ravana               | Bizc.                      | Coco                               | 540 g             | 1_104     |
| Bizc.RAVANA Limon  540 G                            | Ravana               | Bizc.                      | Limon                              | 540 g             | 1_104     |
| Bizc.RAVANA Naranja  540 G                          | Ravana               | Bizc.                      | Naranja                            | 540 g             | 1_104     |
| Bizc.RAVANA Vainilla  540 G                         | Ravana               | Bizc.                      | Vainilla                           | 540 g             | 1_104     |
