name,sku,supplier,category,price_unit,price_bulk,scraped_at
SALSA GOLF NATURA 2.9 KG,28071,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA GOLF NATURA DOYPACK 250 CC,20593,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,1766.87,1549.89,2026-03-06
SALSA GOLF RI-K DOYPACK 250 GR,23286,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA HELLMANN'S BARBACOA 250 GR,24623,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2279.89,1999.90,2026-03-06
SALSA KNORR BLANCA 22 GR,16916,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
SALSA KNORR FILETO 340 GR,4357,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,1424.88,1249.89,2026-03-06
SALSA KNORR FILETTO 200 GR,1858,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA KNORR NAPOLITANA 340 GR,458,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA KNORR PAMAROLA CEBOLLA DE VERDEO 340 GR,16914,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA KNORR PESTO 12 GR,16917,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
SALSA KNORR PIZZA 340 GR,1918,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA KNORR POMAROLA 200 gr,25408,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA KNORR POMAROLA 340 GR,1820,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,1424.88,1249.89,2026-03-06
SALSA KNORR POMAROLA BALANCE 340 GR,16250,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA MAROLIO ALIOLI 330 GR,28811,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2849.88,2499.90,2026-03-06
SALSA MAROLIO BARBACOA 350 GR,28813,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2849.88,2499.90,2026-03-06
SALSA MAROLIO BURGUER TASTE 330 GR,28810,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2849.88,2499.90,2026-03-06
SALSA MAROLIO CAESAR 320 GR,28812,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2849.88,2499.90,2026-03-06
SALSA MAROLIO CHEDDAR 330 GR,28814,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2849.88,2499.90,2026-03-06
SALSA MAROLIO CRIOLLA 280 GR,21253,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA MAROLIO FILETTO TETRA RECART 200 GR,19527,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,683.89,599.91,2026-03-06
SALSA MAROLIO INGLESA 280 GR,21246,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA MAROLIO KETCHUP 380 GR,28815,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2849.88,2499.90,2026-03-06
SALSA MAROLIO PIZZA TETRA RECART 200 GR,19526,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA MAROLIO POMAROLA TETRA RECART 200 GR,19528,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,683.89,599.91,2026-03-06
SALSA MAROLIO PORTUGUESA TETRA RECART 200 GR,19525,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA MAROLIO PROVENZAL 280 GR,21254,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,1310.89,1149.90,2026-03-06
SALSA MAROLIO SOJA 1 KG,21255,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,3191.88,2799.89,2026-03-06
SALSA MAROLIO SOJA 280 GR,21250,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,1310.89,1149.90,2026-03-06
SALSA MOLTO FILETTO TETRA RECART 340 GR,18403,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,826.38,724.90,2026-03-06
SALSA MOLTO PIZZA TETRA RECART 340 GR,18404,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,826.38,724.90,2026-03-06
SALSA MOLTO POMAROLA TETRA RECART 340 GR,18401,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,826.38,724.90,2026-03-06
SALSA MOLTO PORTUGESA TETRA RECART 340 GR,18402,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,826.38,724.90,2026-03-06
SALSA NOEL FILETTO 340 GR,46859,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA NOEL PIZZA 340 GR,4689,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA NOEL POMAROLA 340 GR,46856,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,1025.89,899.90,2026-03-06
SALSA NOEL PORTUGUESA 350 GR,46858,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,1025.89,899.90,2026-03-06
SALSA TAHITI AJI AHUMADO 285 GR,28458,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,2279.89,1999.90,2026-03-06
SALSA TAHITI AJI PICANTE 285 GR,16908,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2507.87,2199.89,2026-03-06
SALSA TAHITI AJI SUAVE 285 GR,18800,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2279.89,1999.90,2026-03-06
SALSA TAHITI CESAR 265 CC,17902,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2165.88,1899.89,2026-03-06
SALSA TAHITI CRIOLLA 275 GR,16909,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2165.88,1899.89,2026-03-06
SALSA TAHITI INGLESA 265 CC,17235,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2165.88,1899.89,2026-03-06
SALSA TAHITI PROVENZAL 265 GR,16907,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA TAHITI SOJA 265 CC,16906,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2279.89,1999.90,2026-03-06
SALSA TAHITI SOJA SIN SAL 265 CC,19949,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2279.89,1999.90,2026-03-06
SALSA TAU DELTA GUACAMOLE 290 GR,50942,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,4445.88,3899.89,2026-03-06
SALSA TAUDELTA BARBACOA 1 KG,24419,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA TAUDELTA BIG TAU 330 GR,24416,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA TAUDELTA CAESAR  300 CC,23298,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA TAUDELTA CAESAR 900 GR,24417,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA TAUDELTA CAESAR LIGHT 310 GR,24753,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA TAUDELTA CHEDDAR 300 GR,24414,maxiconsumo,Almacen > Aderezos Y Condimentos > Salsas,,,2026-03-06
SALSA TAUDELTA CHIMICHURRI 310 GR,24751,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA VANOLI INGLESA 950 CC,19870,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SALSA VANOLI SOJA 500 GR,13860,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
SARDINA BAHIA ACEITE 125 GR,15902,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,2336.88,2049.90,2026-03-06
SARDINA GOMES DA COSTA ACEITE 125 GR,14006,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,2051.89,1799.90,2026-03-06
SARDINA GOMES DA COSTA ACEITE 250 GR,14008,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,,,2026-03-06
SARDINA GOMES DA COSTA LIMON 125 GR,22671,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,,,2026-03-06
SARDINA GOMES DA COSTA TOMATE 125 GR,14007,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,,,2026-03-06
SARDINA PUGLISI ACEITE 170 GR,369,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,3875.88,3399.89,2026-03-06
SARDINA PUGLISI TOMATE 170 GR,341,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,3875.88,3399.89,2026-03-06
SARDINELA MAROLIO ACEITE 125 GR,16759,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,,,2026-03-06
SARDINELA MAROLIO ACEITE 215 GR,16745,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,2906.89,2549.91,2026-03-06
SCONS 9 DE ORO 200 GR,18669,maxiconsumo,Almacen > Galletitas > Galletitas Dulces,,,2026-03-06
SCONS 9 DE ORO LIMON 180 GR,24144,maxiconsumo,Almacen > Galletitas > Galletitas Dulces,1253.87,1099.89,2026-03-06
SEMILLA GENSER MIX DESAYUNO 150 gr,27104,maxiconsumo,Almacen > Cereales > Cereales,2246.85,1970.92,2026-03-06
SEMILLA GENSER MIX ENSALADAS Y SOPAS 150 gr,27105,maxiconsumo,Almacen > Cereales > Cereales,2279.89,1999.90,2026-03-06
SEMILLAS DE GIRASOL PIPAS SNACKS 150 gr,25937,maxiconsumo,Almacen > Golosinas > Pastillas,,,2026-03-06
SEMILLAS GIRASOL PIPAS 18 GR,22686,maxiconsumo,Almacen > Golosinas > Pastillas,,,2026-03-06
SEMILLAS GIRASOL PIPAS CANDY 180 GR,27663,maxiconsumo,Almacen > Golosinas > Pastillas,,,2026-03-06
SEMILLAS GIRASOL PIPAS GIGANTES 50 GR,22687,maxiconsumo,Almacen > Golosinas > Pastillas,706.68,619.90,2026-03-06
SEMOLA MAROLIO 400 GR,24434,maxiconsumo,Almacen > Harinas Y Premezclas > Semolas,1071.49,939.90,2026-03-06
SEMOLA VITINA 250 GR,17748,maxiconsumo,Almacen > Harinas Y Premezclas > Semolas,1538.89,1349.90,2026-03-06
SEMOLA VITINA 500 GR,2346,maxiconsumo,Almacen > Harinas Y Premezclas > Semolas,2735.89,2399.90,2026-03-06
SEMOLA VITINA ESPINACA 250 gr,25872,maxiconsumo,Almacen > Harinas Y Premezclas > Semolas,1994.87,1749.89,2026-03-06
SOPA ALICANTE ARVEJAS CON SABOR JAMON 68 GR,18263,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA ALICANTE CAMPESTRE 68 GR,23690,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA ALICANTE CRIOLLA CON VEGETALES 72 GR,23689,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA ALICANTE FIDEOS Y VERDURAS 72 GR,18264,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA ALICANTE LISTA VEGETALES LIGHT 40 GR,23132,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA ALICANTE POLLO CON ARROZ Y VEGETALES 63 GR,23691,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA BOX POLLO CON ANILLITOS 45 GR,27391,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA BOX VEGETAL CON ANILLITOS 45 gr,27390,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA DELAQUINTA CHOCLO 60 gr,26275,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA DELAQUINTA POLLO 54 gr,26276,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA DELAQUINTA VERDURA 54 gr,26277,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR CLASICA VERURAS CON PASTAS,24459,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR CON POLLO CABELLO DE ANGEL,17658,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
SOPA KNORR CON POLLO MUNICICION,20214,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR CON VEGETALES CARACACOLITOS,20215,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
SOPA KNORR CON VEGETALES Y LETRA,17659,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
SOPA KNORR CON VERDURAS ARROZ,3707,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
SOPA KNORR CREMA CHOCLO CON PUERRO Y CURCUMA X 70 GR,3411,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
SOPA KNORR CREMA DE VEGETALES CON AMARANTO 78 GR,26750,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
"SOPA KNORR CREMA POLLO 64,5 GR",3413,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR CREMA QUESO 76 GR,3469,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR CREMA VERDURAS 61 GR,20213,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
SOPA KNORR CREMA ZAPALLO 87 GR,3414,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
SOPA KNORR POLLO CON DEDALITOS INTEGRALES 1 UN,16771,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2051.89,1799.90,2026-03-06
SOPA KNORR QUICK BALANCE VEGETALES 55 GR,7121,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2849.88,2499.90,2026-03-06
SOPA KNORR QUICK BALANCE ZAPALLO 55 GR,811,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2849.88,2499.90,2026-03-06
SOPA KNORR QUICK CHOCLO 85 GR,797,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR QUICK LIGHT POLLO VEGETALES 47 GR,18347,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR QUICK LIGHT ZAPALLO CON PARMESANO 50 GR,18346,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR QUICK POLLO 70 GR,873,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR QUICK QUESO JAMON,23281,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA KNORR QUICK VEGETALES 85 GR,805,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,2849.88,2499.90,2026-03-06
SOPA KNORR QUICK ZAPALLO 85 GR,802,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MAMA COCINA POLLO CON ANILLITOS 200 gr,27389,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MAMA COCINA VEGETAL CON ANILLITOS 200 gr,27388,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO CLASICA ARVEJAS 50 gr,25379,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO CLASICA CHOCLO 50 gr,25380,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO CLASICA ESPARRAGO 50 gr,25377,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO CLASICA VEGETAL 50 gr,25378,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO CLASICA ZAPALLO 50 gr,25381,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO PRONTO ARVEJAS 50 GR,24345,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO PRONTO CHOCLO 50 GR,24344,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO PRONTO ESPARRAGO 50 GR,24346,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO PRONTO VEGETALES 50 GR,24347,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
SOPA MOLTO PRONTO ZAPALLO 50 GR,24343,maxiconsumo,Almacen > Caldos Y Sopas > Sopas,,,2026-03-06
TE BIG BEN 100 UN,6846,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE BIG BEN 25 UN,6830,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE BIG BEN 50 UN,6832,maxiconsumo,Almacen > Infusiones > Te,1595.88,1399.90,2026-03-06
TE CACHAMAI AMARILLO 100 UN,8796,maxiconsumo,Almacen > Infusiones > Te,5243.89,4599.90,2026-03-06
TE CACHAMAI AMARILLO 20 UN,8746,maxiconsumo,Almacen > Infusiones > Te,1345.08,1179.90,2026-03-06
TE CACHAMAI BOLDO 20 UN,8747,maxiconsumo,Almacen > Infusiones > Te,1823.88,1599.90,2026-03-06
TE CACHAMAI MANZANILLA 20 UN,8793,maxiconsumo,Almacen > Infusiones > Te,1345.08,1179.90,2026-03-06
TE CACHAMAI ROSA 20 UN,8748,maxiconsumo,Almacen > Infusiones > Te,1345.08,1179.90,2026-03-06
TE CACHAMAI TILO 20 UN,8794,maxiconsumo,Almacen > Infusiones > Te,2678.88,2349.89,2026-03-06
TE CACHAMAI VERDE 20 UN,11436,maxiconsumo,Almacen > Infusiones > Te,1253.87,1099.89,2026-03-06
TE CACHAMAI VERDE FRUTADO 20 UN,21844,maxiconsumo,Almacen > Infusiones > Te,1994.87,1749.89,2026-03-06
TE CRYSF 100 UN,1786,maxiconsumo,Almacen > Infusiones > Te,2906.88,2549.89,2026-03-06
TE CRYSF 25 UN,1791,maxiconsumo,Almacen > Infusiones > Te,740.88,649.89,2026-03-06
TE CRYSF 50 UN,1792,maxiconsumo,Almacen > Infusiones > Te,1481.88,1299.89,2026-03-06
TE GREEN HILLS 100 GR,1804,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE GREEN HILLS 100 UN,1681,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE GREEN HILLS 25 UN,2507,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE GREEN HILLS 50 UN,1784,maxiconsumo,Almacen > Infusiones > Te,2963.88,2599.89,2026-03-06
TE GREEN HILLS BOLDO 20 un,26441,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE GREEN HILLS EARL GREY 20 un,26440,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE GREEN HILLS ENGLISH BREAKFAST 20 un,26439,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE GREEN HILLS FRUTILLA 25 UN,15530,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE GREEN HILLS LIMON 25 UN,15529,maxiconsumo,Almacen > Infusiones > Te,2564.88,2249.90,2026-03-06
TE GREEN HILLS MANZANILLA 20 UN,15531,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE GREEN HILLS VERDE 25 UN,14117,maxiconsumo,Almacen > Infusiones > Te,1880.88,1649.90,2026-03-06
TE LA MORENITA BOLDO 20 UN,8551,maxiconsumo,Almacen > Infusiones > Te,1139.88,999.90,2026-03-06
TE LA MORENITA MANZANILLA 20 UN,8553,maxiconsumo,Almacen > Infusiones > Te,1310.89,1149.90,2026-03-06
TE LA MORENITA MEZCLA HIERBAS 20 UN,8717,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA MORENITA TILO 20 UN,8716,maxiconsumo,Almacen > Infusiones > Te,2051.89,1799.90,2026-03-06
TE LA VIRGINIA 100 UN,1799,maxiconsumo,Almacen > Infusiones > Te,3419.88,2999.89,2026-03-06
TE LA VIRGINIA 25 UN,18662,maxiconsumo,Almacen > Infusiones > Te,740.89,649.90,2026-03-06
TE LA VIRGINIA 50 UN,1794,maxiconsumo,Almacen > Infusiones > Te,1595.88,1399.90,2026-03-06
TE LA VIRGINIA BOLDO 25 UN,1178,maxiconsumo,Almacen > Infusiones > Te,1937.88,1699.89,2026-03-06
TE LA VIRGINIA DETOX 25 UN,1181,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA DURAZNO 20 UN,1658,maxiconsumo,Almacen > Infusiones > Te,2165.88,1899.89,2026-03-06
TE LA VIRGINIA FLUIR 25 UN,13438,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA FRUTILLA 20 UN,1114,maxiconsumo,Almacen > Infusiones > Te,1880.88,1649.90,2026-03-06
TE LA VIRGINIA HIERBA MENTOLADAS 25 UN,19940,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA HIERBAS ALIMONADAS 25 UN,19939,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA INSPIRAR 25 UN,1108,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA LIMON 20 UN,1810,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA MANZANILLA 25 UN,1180,maxiconsumo,Almacen > Infusiones > Te,1481.89,1299.90,2026-03-06
TE LA VIRGINIA MENTA PEPERINA 25 UN,1179,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA MEZCLA HIERBAS 25 UN,1782,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA RELAJAR 25 UN,1779,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA ROSA MOSQUETA 20 UN,24359,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LA VIRGINIA TILO 25 UN,1781,maxiconsumo,Almacen > Infusiones > Te,3020.89,2649.90,2026-03-06
TE LA VIRGINIA TILO MANZANILLA Y CEDRON 25 UN,16782,maxiconsumo,Almacen > Infusiones > Te,2222.88,1949.89,2026-03-06
TE LA VIRGINIA VERDE 20 UN,13437,maxiconsumo,Almacen > Infusiones > Te,1538.89,1349.90,2026-03-06
TE LA VIRGINIA VERDE JAZMIN 20 UN,19938,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE LIPTON YELLOW LABEL 20 UN,23623,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE MAROLIO 100 UN,19167,maxiconsumo,Almacen > Infusiones > Te,2165.89,1899.91,2026-03-06
TE MAROLIO 25 UN,19165,maxiconsumo,Almacen > Infusiones > Te,547.08,479.90,2026-03-06
TE MAROLIO 400 SO,20792,maxiconsumo,Almacen > Infusiones > Te,8663.87,7599.89,2026-03-06
TE MAROLIO 50 UN,19166,maxiconsumo,Almacen > Infusiones > Te,1139.88,999.90,2026-03-06
TE MAROLIO BOLDO 25 UN,19373,maxiconsumo,Almacen > Infusiones > Te,2621.99,2299.99,2026-03-06
TE MAROLIO LIMON 25 UN,23051,maxiconsumo,Almacen > Infusiones > Te,1253.87,1099.89,2026-03-06
TE MAROLIO MANZANILLA 25 UN,19374,maxiconsumo,Almacen > Infusiones > Te,797.89,699.90,2026-03-06
TE MAROLIO TILO 25 UN,19372,maxiconsumo,Almacen > Infusiones > Te,4103.88,3599.90,2026-03-06
TE MAROLIO VERDE 25 UN,23050,maxiconsumo,Almacen > Infusiones > Te,946.08,829.89,2026-03-06
TE O'CLOCK HIBISCUS 20 UN,24674,maxiconsumo,Almacen > Infusiones > Te,2621.88,2299.90,2026-03-06
TE O'CLOCK LEMONGRASS JENGIBRE 20 UN,24673,maxiconsumo,Almacen > Infusiones > Te,2621.88,2299.90,2026-03-06
TE ROSAMONTE 25 UN,12932,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE ROSAMONTE 50 UN,14768,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE TARAGUI 100 UN,1989,maxiconsumo,Almacen > Infusiones > Te,3590.88,3149.90,2026-03-06
TE TARAGUI 25 UN,20295,maxiconsumo,Almacen > Infusiones > Te,1117.08,979.89,2026-03-06
TE TARAGUI 50 UN,1073,maxiconsumo,Almacen > Infusiones > Te,1823.88,1599.90,2026-03-06
TE TARAGUI BOLDO 10 UN,5401,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE TARAGUI BOLDO 20/25 UN,17449,maxiconsumo,Almacen > Infusiones > Te,2051.89,1799.90,2026-03-06
TE TARAGUI ENSUEÑOS 20 UN,28323,maxiconsumo,Almacen > Infusiones > Te,2051.89,1799.90,2026-03-06
TE TARAGUI HEBRA BLEND 180 GR,1772,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE TARAGUI MANZANILLA 10 UN,5406,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE TARAGUI MANZANILLA SILVESTRE 20/25 UN,19497,maxiconsumo,Almacen > Infusiones > Te,1709.88,1499.89,2026-03-06
TE TARAGUI MEZCLA DE HIERBAS SILVESTRES 10 UN,1148,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE TARAGUI MEZCLA DE HIERBAS SILVESTRES 20 25 UN,20329,maxiconsumo,Almacen > Infusiones > Te,1766.87,1549.89,2026-03-06
TE TARAGUI PLACERES FRUTAS ROJAS 20 UN,20328,maxiconsumo,Almacen > Infusiones > Te,2507.87,2199.89,2026-03-06
TE TARAGUI TILO 10 UN,5404,maxiconsumo,Almacen > Infusiones > Te,,,2026-03-06
TE TARAGUI TILO 20/25 UN,17448,maxiconsumo,Almacen > Infusiones > Te,2621.88,2299.90,2026-03-06
TE TARAGUI VERDE 20 UN,2104,maxiconsumo,Almacen > Infusiones > Te,2279.89,1999.90,2026-03-06
TOMILLO ALICANTE 15 gr,26216,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,,,2026-03-06
TOMILLO DOS ANCLAS GRANO 35 GR,25065,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1139.88,999.90,2026-03-06
TORTA BONAFIDE MANI 150 GR,27857,maxiconsumo,Almacen > Fiestas > Turrones Y Confitura,,,2026-03-06
TORTA GEORGALOS MANI MIEL 200 GR,3073,maxiconsumo,Almacen > Fiestas > Turrones Y Confitura,,,2026-03-06
TORTA RAPSODIA MINI 80 GR,23647,maxiconsumo,Almacen > Golosinas > Alfajores Y Conitos,,,2026-03-06
TOSTADA ALA CLASICA 150 gr,27500,maxiconsumo,Almacen > Galletitas > Tostadas,,,2026-03-06
TOSTADA CEREALITA DE ARROZ 160 GR,28315,maxiconsumo,Almacen > Galletitas > Tostadas,2849.88,2499.90,2026-03-06
TOSTADA RIERA ARROZ DULCE 150 gr,25458,maxiconsumo,Almacen > Galletitas > Tostadas,1823.88,1599.90,2026-03-06
TOSTADA RIERA ARROZ S/SAL 150 gr,25722,maxiconsumo,Almacen > Galletitas > Tostadas,1823.88,1599.90,2026-03-06
