+----------------------------------------------------------------------------+-------------------------+-----------------------------+-------------------------------------------------+---------+--------------------------------+
| Nombre                                                                     | Marca                   | Tipo                        | Variante                                        | Tamaño  | Categoría                      |
| ALA  Jab.Pvo.P/Ropa Reg. Ecolavado 400 G                                   | ALA                     | Jabón en Polvo P/Ropa       | Reg. Ecolavado                                  | 400 g   | Detergentes Para La Ropa       |
| ALA  Jabón Pan (2Un) Ecolavado 400 G                                       | ALA                     | Jabón                       | Pan (2Un) Ecolavado                             | 400 g   | Cuidado De La Ropa             |
| ALA  Jabón Pan Ecolavado  200 G                                            | ALA                     | Jabón                       | Pan Ecolavado                                   | 200 g   | Cuidado De La Ropa             |
| ALA  Jabón Ropa Polvo Regular C/Bicarb. 3 Kg                               | ALA                     | Jabón                       | Ropa Polvo Regular C/Bicarb.                    | 3 kg    | Detergentes Para La Ropa       |
| ALA CAMELLITO  Jabón Ropa Dp Clásico 450 Ml                                | ALA                     | CAMELLITO                   | Jabón Ropa Dp Clásico                           | 450 ml  | Detergentes Para La Ropa       |
| ALA CAMELLITO  Jabón Ropa Dp Matic 450 Ml                                  | ALA                     | CAMELLITO                   | Jabón Ropa Dp Matic                             | 450 ml  | Detergentes Para La Ropa       |
| ALA CAMELLITO  Jabón Ropa Dp Matic 900 Ml                                  | ALA                     | CAMELLITO                   | Jabón Ropa Dp Matic                             | 900 ml  | Detergentes Para La Ropa       |
| ALA CAMELLITO  Jabón Ropa Dp Ropa Fina 900 Ml                              | ALA                     | CAMELLITO                   | Jabón Ropa Dp Ropa Fina                         | 900 ml  | Detergentes Para La Ropa       |
| ALA Matic Jab.Pvo.P/Ropa C/Bicarb.  3 Kg                                   | ALA                     | Matic                       | Jab.Pvo.P/Ropa C/Bicarb.                        | 3 kg    | Detergentes Para La Ropa       |
| ALA Matic Jab.Pvo.P/Ropa C/Bicarb.  400 G                                  | ALA                     | Matic                       | Jab.Pvo.P/Ropa C/Bicarb.                        | 400 g   | Detergentes Para La Ropa       |
| ALA Matic Jab.Pvo.P/Ropa Reg. Eco.Mañana/Sol 3 Kg                          | ALA                     | Matic                       | Jab.Pvo.P/Ropa Reg. Eco.Mañana/Sol              | 3 kg    | Detergentes Para La Ropa       |
| ALA Matic Jab.Pvo.P/Ropa Reg. Ecolavado 3 Kg                               | ALA                     | Matic                       | Jab.Pvo.P/Ropa Reg. Ecolavado                   | 3 kg    | Detergentes Para La Ropa       |
| ALA Matic Jab.Pvo.P/Ropa Reg. Ecolavado 400 G                              | ALA                     | Matic                       | Jab.Pvo.P/Ropa Reg. Ecolavado                   | 400 g   | Detergentes Para La Ropa       |
| ALA Matic Jabón Ropa Polvo B/Espuma  10 Kg                                 | ALA                     | Matic                       | Jabón Ropa Polvo B/Espuma                       | 10 kg   | Detergentes Para La Ropa       |
| ALA ULTRA  Det. Conc. Citrica 5 Lts                                        | ALA                     | ULTRA                       | Det. Conc. Citrica                              | 5 l     | Lavavajillas                   |
| ALA ULTRA  Det. Conc. Limón/Eucal. 500 Ml                                  | ALA                     | ULTRA                       | Det. Conc. Limón/Eucal.                         | 500 ml  | Lavavajillas                   |
| ALA ULTRA  Det. Conc. Océano 300 Ml                                        | ALA                     | ULTRA                       | Det. Conc. Océano                               | 300 ml  | Lavavajillas                   |
| ALA ULTRA  Det. Conc. Pomelo 300 Ml                                        | ALA                     | ULTRA                       | Det. Conc. Pomelo                               | 300 ml  | Lavavajillas                   |
| ALA ULTRA  Det. Conc. Pomelo 500 Ml                                        | ALA                     | ULTRA                       | Det. Conc. Pomelo                               | 500 ml  | Lavavajillas                   |
| ALAMBRADO  Vino Cabern.Sauv.  750 Ml                                       | ALAMBRADO               | Vino                        | Cabern.Sauv.                                    | 750 ml  | Vinos                          |
| ALAMBRADO  Vino Chardonnay  750 Ml                                         | ALAMBRADO               | Vino                        | Chardonnay                                      | 750 ml  | Vinos                          |
